id,age,cc_avg_time_per_month,cc_spend_per_month++,kp_spend_per_month++,kp_avg_time_per_month,1,2,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,11.0,12.0,13.0
56077,5,1.1943176378757767,20.038491242949082,42.47680199519241,1.6872592197086782,1,0,0,0,1,0,0,0,0,0,0,0,0,0
56078,4,0.0,0.0,35.44651132666079,1.7329556373258737,1,0,0,0,1,0,0,0,0,0,0,0,0,0
56079,3,0.862312903045703,22.704178193022262,33.258140416361904,1.5409627556327752,1,0,0,0,1,0,0,0,0,0,0,0,0,0
56080,3,1.1943176378757767,20.256340428132035,22.851529569109466,1.7329556373258737,1,0,0,0,0,0,0,0,0,0,1,0,0,0
56081,4,0.7304631471189666,15.909475732500743,37.08145471859056,1.777285278780658,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56082,5,0.7304631471189666,19.874209460485194,16.25278593715289,1.3432975971899863,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56083,4,1.902893851965679,18.69369453810772,43.73435065211376,1.7329556373258737,1,0,0,0,1,0,0,0,0,0,0,0,0,0
56084,6,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
56085,5,0.0,0.0,9.025890350388508,0.7304631471189666,1,0,0,0,1,0,0,0,0,0,0,0,0,0
56086,5,1.8621800160211697,25.52524823851106,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
56087,4,0.0,0.0,22.548665422112535,1.5409627556327752,1,0,0,0,1,0,0,0,0,0,0,0,0,0
56088,3,0.0,0.0,46.81333842715007,1.8621800160211697,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56089,3,1.902893851965679,18.184844205165263,23.260110345939854,1.6401008431612865,1,0,0,0,1,0,0,0,0,0,0,0,0,0
56090,4,1.1133843646427297,14.023122182650834,25.766711032124174,1.2583300968693554,1,0,0,0,0,0,0,0,0,0,1,0,0,0
56091,6,3.545352872552494,19.874209460485194,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
56092,3,1.0566537151222417,13.097315859058341,33.72954341962847,1.8203341036428238,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56093,5,1.902893851965679,20.280750867432474,30.89366006346716,1.6401008431612865,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56094,3,1.5409627556327752,17.324813315430692,41.450704963635964,1.5913747123591861,1,0,0,0,0,0,0,0,0,0,1,0,0,0
56095,4,0.0,0.0,40.9789374658138,1.6872592197086782,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56096,3,0.7304631471189666,14.182841004523032,31.075665787056604,1.4887326185792666,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56097,4,0.9822467037532344,16.378780183428223,32.25750366792702,1.777285278780658,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56098,4,0.0,0.0,21.580502813772036,0.9822467037532344,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56099,2,0.7304631471189666,16.878680205167836,20.26550904030224,1.7552857310869023,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56100,4,2.440268378362637,18.7533959357533,49.802528753031716,1.6872592197086782,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56101,3,0.0,0.0,28.430846195540312,1.6872592197086782,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56102,4,1.7329556373258737,15.358315137484722,34.0477009501235,1.8621800160211697,1,0,0,0,1,0,0,0,0,0,0,0,0,0
56103,6,1.1943176378757767,17.394781870868083,38.83959341455852,0.9822467037532344,1,0,0,0,1,0,0,0,0,0,0,0,0,0
56104,4,0.0,0.0,30.517831582694512,1.777285278780658,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56105,5,0.0,0.0,28.735112917984658,1.7329556373258737,1,0,0,0,1,0,0,0,0,0,0,0,0,0
56106,4,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
56107,3,2.3823154127661446,20.965916186587997,35.10923796500133,1.8621800160211697,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56108,3,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56109,4,0.0,0.0,21.92276065332345,1.319540148604683,1,0,0,0,0,0,0,0,0,0,1,0,0,0
56110,4,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56111,5,0.7304631471189666,16.839260171670883,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
56112,4,0.0,0.0,28.31469436490022,1.4618898769292537,0,1,0,0,0,0,0,0,1,0,0,0,0,0
56113,3,1.5409627556327752,19.698446900511478,34.72323435078545,1.8203341036428238,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56114,4,0.7304631471189666,21.538376751389983,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
56115,3,2.30678322301451,27.441463060519826,59.80407216314614,1.8203341036428238,1,0,0,0,0,0,0,0,0,0,1,0,0,0
56116,5,0.7304631471189666,19.00064484788129,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56117,3,0.0,0.0,71.94585863639118,1.8621800160211697,1,0,0,0,0,0,0,0,0,0,1,0,0,0
56118,4,1.2892686779320714,16.50957855755136,32.08101144233378,1.6872592197086782,1,0,0,0,0,0,0,0,0,0,1,0,0,0
56119,4,0.0,0.0,38.609082489341795,1.8203341036428238,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56120,4,2.0188620403935014,23.39937620726176,42.803732762128924,1.5409627556327752,1,0,0,0,1,0,0,0,0,0,0,0,0,0
56121,4,1.4887326185792666,21.157462507997813,35.33315956373601,1.6872592197086782,1,0,0,0,0,0,0,0,0,0,1,0,0,0
56122,4,0.0,0.0,26.999625929741345,1.2583300968693554,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56123,4,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
56124,3,0.7304631471189666,19.00064484788129,16.608493991827963,1.319540148604683,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56125,3,0.0,0.0,34.062951088120776,1.8203341036428238,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56126,3,1.1943176378757767,16.378780183428223,34.07173454777488,1.6872592197086782,1,0,0,0,0,0,0,0,0,0,1,0,0,0
56127,3,0.0,0.0,21.385635938328026,1.3782017963726023,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56128,3,0.9822467037532344,14.182841004523032,44.449350816932956,1.8621800160211697,1,0,0,0,1,0,0,0,0,0,0,0,0,0
56129,4,3.5153606877989403,22.730268347006007,51.844669571423125,1.8621800160211697,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56130,5,2.055641538058108,26.769355681815323,35.79509779701997,0.7304631471189666,1,0,0,0,0,1,0,0,0,0,0,0,0,0
56131,4,2.1404903073307175,17.715509192226754,34.73178756029529,1.3782017963726023,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56132,5,1.319540148604683,15.040137708956731,36.768443585942585,1.6872592197086782,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56133,3,1.4887326185792666,20.329199132676486,36.62673433912106,1.8621800160211697,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56134,4,1.319540148604683,26.74060641857464,24.71017498081961,1.5409627556327752,0,1,0,1,0,0,0,0,0,0,0,0,0,0
56135,4,0.7304631471189666,18.491717969785224,40.65974851684013,1.777285278780658,1,0,0,0,1,0,0,0,0,0,0,0,0,0
56136,3,1.8621800160211697,13.43336768049176,32.82726222076768,1.7329556373258737,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56137,4,1.3432975971899863,17.324813315430692,55.8178369645849,1.8621800160211697,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56138,3,2.970530835456197,22.887724429956737,47.0966200867646,1.6872592197086782,1,0,0,0,1,0,0,0,0,0,0,0,0,0
56139,3,0.7304631471189666,22.556361027408823,18.903365986781996,1.1943176378757767,1,0,0,0,0,0,0,0,0,0,1,0,0,0
56140,5,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
56141,3,1.5409627556327752,15.101831884140399,36.393954746028356,1.7329556373258737,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56142,4,2.970530835456197,19.103724996740624,39.677570566296644,1.6872592197086782,1,0,0,0,0,0,0,0,0,0,1,0,0,0
56143,4,1.319540148604683,22.759925882306476,60.54008444319112,1.8621800160211697,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56144,4,3.980079246025515,30.117071846175747,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
56145,4,2.2596737867230705,20.981729646529555,42.140845107503004,1.7329556373258737,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56146,4,0.7304631471189666,26.008617126518843,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
56147,3,0.7304631471189666,10.74097393831022,28.570875935398945,1.7329556373258737,1,0,0,0,0,1,0,0,0,0,0,0,0,0
56148,3,0.7304631471189666,19.347947765898184,41.290166235854564,1.8621800160211697,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56149,3,1.4887326185792666,16.594508458293937,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56150,3,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56151,4,0.0,0.0,32.23017690591144,1.2892686779320714,1,0,0,0,0,0,0,0,0,0,1,0,0,0
56152,4,1.1943176378757767,21.2480098371008,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56153,3,0.7304631471189666,19.458096087785453,26.03307106307422,1.5409627556327752,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56154,5,0.0,0.0,20.581508722955782,1.319540148604683,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56155,3,0.7304631471189666,19.00064484788129,32.480368813732376,1.8621800160211697,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56156,4,0.0,0.0,26.557670602329456,1.4345352261929687,1,0,0,0,0,0,0,0,0,0,1,0,0,0
56157,4,0.7304631471189666,19.458096087785453,14.310837548944304,1.127207532903421,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56158,4,1.1943176378757767,17.9167524253441,26.67175949749077,1.8203341036428238,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56159,3,1.8203341036428238,16.956416337557084,31.68164587883865,1.7329556373258737,0,1,1,0,0,0,0,0,0,0,0,0,0,0
56160,5,2.773627525796671,26.197459406685773,41.20217407130596,1.8203341036428238,0,1,0,0,0,0,0,0,0,0,0,0,1,0
56161,4,1.478055616713875,17.477250351751362,36.380692493842474,1.6401008431612865,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56162,4,1.3782017963726023,17.217642263057,47.5468902735812,1.5913747123591861,1,0,0,0,1,0,0,0,0,0,0,0,0,0
56163,3,2.9497532001225744,17.67454180168095,23.033554894850177,1.127207532903421,1,0,0,0,1,0,0,0,0,0,0,0,0,0
56164,4,0.0,0.0,22.84062190078222,1.0566537151222417,1,0,0,0,1,0,0,0,0,0,0,0,0,0
56165,4,2.46847875810296,23.82685028017538,29.252631631741203,1.3782017963726023,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56166,3,0.7304631471189666,12.645908720595072,16.182090298401835,1.3782017963726023,1,0,0,0,0,0,0,0,0,0,1,0,0,0
56167,4,0.0,0.0,44.200406433819126,1.7329556373258737,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56168,5,1.478055616713875,24.55935158071832,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
56169,3,0.9822467037532344,16.917729762042075,16.15096240602865,1.1943176378757767,1,0,0,0,1,0,0,0,0,0,0,0,0,0
56170,4,0.0,0.0,26.911039931455683,1.1943176378757767,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56171,3,1.478055616713875,14.679453650780196,26.093756499411427,1.5409627556327752,1,0,0,0,0,0,0,0,0,0,1,0,0,0
56172,3,1.6872592197086782,18.242252360474897,37.61699164480596,1.8203341036428238,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56173,3,0.0,0.0,32.415521523715576,1.777285278780658,0,1,1,0,0,0,0,0,0,0,0,0,0,0
56174,3,1.8203341036428238,15.788158371174656,29.605734736623823,1.6872592197086782,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56175,3,3.469411819557958,23.30694068880871,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56176,4,0.7304631471189666,20.57578940195915,17.277517052045457,1.127207532903421,1,0,0,0,0,0,0,0,0,0,1,0,0,0
56177,4,0.7304631471189666,21.21801220848092,17.394781870868083,0.9034968205628578,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56178,3,0.9034968205628578,18.382579295377724,31.533298341597735,1.8203341036428238,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56179,3,0.0,0.0,28.02564155711576,1.6872592197086782,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56180,3,1.0273787073694451,20.18979850057426,47.439319051273394,1.8621800160211697,1,0,0,0,1,0,0,0,0,0,0,0,0,0
56181,3,2.2596737867230705,20.84835484074361,33.96264716316505,1.7329556373258737,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56182,3,2.1945846131785904,15.471203720534586,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56183,5,1.8203341036428238,23.78438863252981,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
56184,3,1.4345352261929687,14.62434185357233,22.767313869501347,1.319540148604683,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56185,4,0.0,0.0,30.7112826601203,1.8203341036428238,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56186,3,2.055641538058108,20.40096031155096,43.592369748355175,1.8621800160211697,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56187,5,0.0,0.0,26.075617714440607,1.6401008431612865,1,0,0,0,0,0,0,0,0,0,1,0,0,0
56188,3,0.7304631471189666,23.103244575922442,34.69375605344836,1.777285278780658,1,0,0,0,0,0,0,0,0,0,1,0,0,0
56189,6,0.8369759806258961,12.83362514523021,10.74097393831022,0.7304631471189666,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56190,4,2.0188620403935014,15.842535046428923,33.30326505219455,1.6401008431612865,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56191,3,0.7304631471189666,23.206076437385956,52.66164379943022,1.8621800160211697,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56192,4,0.7304631471189666,11.831021744455525,27.555666890835138,1.3782017963726023,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56193,5,1.6872592197086782,15.7399589333367,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
56194,5,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56195,3,0.0,0.0,33.26862985582149,1.777285278780658,0,1,0,0,0,0,0,0,0,0,0,0,1,0
56196,3,0.0,0.0,20.0307970774932,1.2583300968693554,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56197,3,0.7304631471189666,21.649931576816904,33.39909170012858,1.3782017963726023,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56198,3,0.0,0.0,49.000959407310944,1.8621800160211697,1,0,0,0,0,0,0,0,0,0,1,0,0,0
56199,3,1.3782017963726023,18.428380974276518,27.108956208094117,1.1943176378757767,1,0,0,0,0,0,0,0,0,0,1,0,0,0
56200,4,0.7304631471189666,15.377358606421344,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
56201,3,0.7304631471189666,24.933056170539732,32.43400609264203,1.8203341036428238,1,0,0,0,0,0,0,0,0,0,1,0,0,0
56202,3,0.7304631471189666,13.787069248872513,36.88155820505926,1.5913747123591861,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56203,4,1.1943176378757767,18.85392915164993,33.125017552826584,1.5913747123591861,1,0,0,0,0,0,0,0,0,0,1,0,0,0
56204,3,2.440268378362637,19.23509144804234,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56205,3,0.9822467037532344,11.050764139367695,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
56206,4,4.545285536716194,32.57940550395367,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
56207,3,0.7304631471189666,22.782058396252825,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56208,4,0.9822467037532344,17.641920883293633,30.817185489748898,1.5409627556327752,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56209,6,0.0,0.0,32.70763383030898,1.6401008431612865,0,1,0,0,0,1,0,0,0,0,0,0,0,0
56210,4,0.9822467037532344,19.458096087785453,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56211,4,0.0,0.0,28.55954895234241,1.6872592197086782,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56212,4,0.0,0.0,46.26283830356481,1.7329556373258737,1,0,0,0,1,0,0,0,0,0,0,0,0,0
56213,4,1.9425402190926926,19.753236202651212,46.65286005547869,1.8203341036428238,1,0,0,0,1,0,0,0,0,0,0,0,0,0
56214,4,0.9034968205628578,21.812731649349,17.15200753749119,1.1133843646427297,1,0,0,0,0,0,0,0,0,0,1,0,0,0
56215,3,1.1943176378757767,17.42933828058184,34.44853799299415,1.8621800160211697,1,0,0,0,0,0,0,0,0,0,1,0,0,0
56216,4,1.8203341036428238,19.874209460485194,28.21749588165539,1.6401008431612865,1,0,0,0,1,0,0,0,0,0,0,0,0,0
56217,5,1.1943176378757767,19.00064484788129,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
56218,5,0.0,0.0,31.722082069477285,1.478055616713875,1,0,0,0,1,0,0,0,0,0,0,0,0,0
56219,4,2.0188620403935014,18.845636689344772,35.40469463743206,1.319540148604683,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56220,4,0.0,0.0,13.368672510124616,1.5913747123591861,1,0,0,0,0,0,0,0,0,0,1,0,0,0
56221,4,0.7304631471189666,19.00064484788129,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56222,5,0.7304631471189666,19.874209460485194,24.927128257796443,1.1133843646427297,1,0,0,0,1,0,0,0,0,0,0,0,0,0
56223,3,1.6159408171465501,21.745539715884064,38.26831627735543,1.7329556373258737,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56224,4,2.885846472488202,22.15254835692388,40.38109511348407,1.6872592197086782,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56225,3,0.7304631471189666,19.00064484788129,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56226,4,0.0,0.0,40.15682471347888,1.5409627556327752,1,0,0,0,0,1,0,0,0,0,0,0,0,0
56227,3,0.0,0.0,29.360399309683007,1.5913747123591861,1,0,0,0,0,0,0,0,0,0,1,0,0,0
56228,4,1.1943176378757767,21.03407422393909,41.22607148788902,1.8621800160211697,1,0,0,0,0,0,0,0,0,0,1,0,0,0
56229,5,2.84630728564999,19.41728185854814,42.326720852457086,1.8621800160211697,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56230,2,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56231,4,0.7304631471189666,19.084082788788066,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56232,5,1.5409627556327752,23.76608759572999,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56233,3,0.0,0.0,23.199283110615166,1.4345352261929687,1,0,0,0,1,0,0,0,0,0,0,0,0,0
56234,4,3.201992073175507,25.195865491805804,52.084216087380156,1.8621800160211697,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56235,3,0.7304631471189666,16.007824898140864,21.948814016404956,1.5409627556327752,1,0,0,0,1,0,0,0,0,0,0,0,0,0
56236,5,0.9034968205628578,19.219831462570998,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56237,4,0.7304631471189666,17.03272937967127,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
56238,3,3.1469732123059475,22.1233419806632,56.51887715143409,1.8621800160211697,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56239,4,0.7304631471189666,14.182841004523032,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
56240,4,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56241,3,0.7304631471189666,21.538376751389983,20.51821857948889,1.1943176378757767,1,0,0,0,1,0,0,0,0,0,0,0,0,0
56242,5,2.091562647216664,18.00796054495621,30.811554944244204,1.4887326185792666,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56243,4,0.9822467037532344,21.096156796908126,33.05412193565938,1.5409627556327752,1,0,0,0,1,0,0,0,0,0,0,0,0,0
56244,3,3.070783383350972,22.169162705874808,33.89758862892989,1.5409627556327752,1,0,0,0,0,0,0,0,1,0,0,0,0,0
56245,5,0.7304631471189666,19.00064484788129,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
56246,4,2.3221796407086255,23.137745648983753,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56247,4,0.0,0.0,32.89392042148248,1.5913747123591861,1,0,0,0,0,0,0,0,0,0,1,0,0,0
56248,6,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
56249,3,0.0,0.0,27.22927078255788,1.478055616713875,1,0,0,0,0,0,0,0,0,0,1,0,0,0
56250,3,0.7304631471189666,18.491717969785224,8.365618533147526,0.862312903045703,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56251,3,0.0,0.0,31.62036847773728,1.6401008431612865,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56252,4,0.0,0.0,27.54465815065237,1.7329556373258737,1,0,0,0,1,0,0,0,0,0,0,0,0,0
56253,3,1.3432975971899863,17.676707742967288,40.385751991253954,1.8203341036428238,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56254,3,2.4115539379853854,16.891737513195945,53.81547611366685,1.8203341036428238,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56255,4,1.7329556373258737,23.525500628862833,32.49355834008513,1.4887326185792666,0,1,0,1,0,0,0,0,0,0,0,0,0,0
56256,4,0.7304631471189666,12.263269450298049,19.882164168939365,1.6012508344814045,1,0,0,0,0,0,0,0,0,0,1,0,0,0
56257,3,2.5234617464931466,18.41925848358295,36.51438957099092,1.3782017963726023,1,0,0,0,0,0,0,0,1,0,0,0,0,0
56258,4,2.3823154127661446,23.38954916489353,49.40512024427418,1.8203341036428238,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56259,4,0.7304631471189666,16.552263552784513,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
56260,4,0.9034968205628578,17.00744632385999,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56261,4,1.1943176378757767,22.427888883210976,41.41096877852031,1.8621800160211697,1,0,0,0,1,0,0,0,0,0,0,0,0,0
56262,4,0.0,0.0,45.395755958543894,1.6872592197086782,1,0,0,0,0,0,0,0,0,0,1,0,0,0
56263,3,1.319540148604683,14.913682908484818,36.046284567962445,1.5913747123591861,1,0,0,0,0,0,0,0,0,0,1,0,0,0
56264,4,2.826183145526624,20.22503409570224,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56265,4,0.7304631471189666,14.023122182650834,14.892193453425445,1.5409627556327752,1,0,0,0,1,0,0,0,0,0,0,0,0,0
56266,3,0.7304631471189666,22.06018550546407,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
56267,3,1.6401008431612865,16.956416337557084,40.62865705366595,1.8621800160211697,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56268,4,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
56269,5,0.0,0.0,33.725859318363696,1.8621800160211697,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56270,3,2.3525315260846855,19.111558183245428,33.55869861834697,1.4887326185792666,1,0,0,0,1,0,0,0,0,0,0,0,0,0
56271,3,0.7304631471189666,17.253668969557626,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
56272,4,2.750250297485029,21.228031740612625,51.17273290159724,1.7329556373258737,1,0,0,0,1,0,0,0,0,0,0,0,0,0
56273,5,1.918877069266942,18.53463251039149,28.43356910713849,1.6872592197086782,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56274,3,1.0566537151222417,19.874209460485194,36.78470527432641,1.777285278780658,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56275,4,0.9822467037532344,13.710771036322296,35.51408580004533,1.6401008431612865,1,0,0,0,0,0,0,0,0,0,1,0,0,0
56276,3,0.0,0.0,29.97140378041922,1.6872592197086782,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56277,3,0.9034968205628578,13.559325593924099,21.2059617773086,1.0273787073694451,1,0,0,0,1,0,0,0,0,0,0,0,0,0
56278,5,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56279,3,0.0,0.0,44.681209602900836,1.8621800160211697,1,0,0,0,1,0,0,0,0,0,0,0,0,0
56280,4,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
56281,5,1.3432975971899863,17.7411837520923,31.535825784302173,1.6401008431612865,1,0,0,0,1,0,0,0,0,0,0,0,0,0
56282,3,0.9355532237698291,16.783434946288626,39.55832652960484,1.8621800160211697,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56283,3,1.8704111970686275,22.32998369525031,43.41127224472583,1.777285278780658,1,0,0,0,1,0,0,0,0,0,0,0,0,0
56284,5,0.7304631471189666,14.892193453425445,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56285,4,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56286,4,1.5409627556327752,19.654146189983287,40.06108286363012,1.5913747123591861,0,1,0,0,0,1,0,0,0,0,0,0,0,0
56287,4,0.9822467037532344,25.542997400172467,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56288,6,0.7304631471189666,16.46644337023281,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
56289,6,1.5409627556327752,27.134966918269594,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
56290,3,1.6872592197086782,13.496903957925936,32.803500445556494,1.4887326185792666,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56291,4,0.9034968205628578,15.670066805728172,24.96014544846366,1.4345352261929687,1,0,0,0,1,0,0,0,0,0,0,0,0,0
56292,4,1.4887326185792666,20.80489023245533,21.519539032224387,1.2583300968693554,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56293,3,0.0,0.0,42.99134629868847,1.777285278780658,1,0,0,0,1,0,0,0,0,0,0,0,0,0
56294,4,0.9034968205628578,12.80304417464936,21.709332541062565,1.3782017963726023,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56295,4,0.7304631471189666,19.874209460485194,17.72836561215559,1.270787630434676,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56296,3,1.3432975971899863,21.089983850063614,23.93452434730509,1.1943176378757767,1,0,1,0,0,0,0,0,0,0,0,0,0,0
56297,3,1.0566537151222417,18.23273629637285,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56298,3,0.0,0.0,31.478302988284852,1.6401008431612865,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56299,5,3.618222517841817,21.90094627525913,35.68977991133986,1.5913747123591861,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56300,3,0.0,0.0,33.31564013902659,1.8203341036428238,0,1,0,0,1,0,0,0,0,0,0,0,0,0
