,id,age,cc_avg_time_per_month,cc_spend_per_month++,kp_spend_per_month++,kp_avg_time_per_month,1,2,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,11.0,12.0,13.0,income
24517,24518,5,,,3053233.3333333335,4.166666666666667,1,0,0,0,0,1,0,0,0,0,0,0,0,0,92000
24518,24519,5,1.8,5740.0,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15000
24519,24520,3,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,15000
24520,24521,3,2.3333333333333335,1683.3333333333335,3783.3333333333335,2.6666666666666665,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20000
24521,24522,3,1.6,3340.0,18600.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,18000
24522,24523,3,1.0,8000.0,695233.3333333334,4.166666666666667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,18000
24523,24524,4,5.0,23600.0,654966.6666666666,3.8333333333333335,0,1,0,0,1,0,0,0,0,0,0,0,0,0,53000
24524,24525,4,,,3749400.0,4.166666666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,0,48000
24525,24526,4,3.3333333333333335,9066.666666666668,64300.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,63000
24526,24527,3,,,22800.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,25000
24527,24528,3,,,977766.6666666666,3.8333333333333335,0,1,0,0,0,1,0,0,0,0,0,0,0,0,32000
24528,24529,4,1.0,3250.0,1260.0,1.4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,18000
24529,24530,3,5.2,6440.0,184950.0,2.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,27000
24530,24531,4,2.3333333333333335,1800.0000000000002,252916.66666666666,2.8333333333333335,1,0,0,0,1,0,0,0,0,0,0,0,0,0,100000
24531,24532,3,,,18200016.666666668,4.166666666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,0,64000
24532,24533,4,,,744016.6666666666,4.166666666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,0,109000
24533,24534,4,,,173366.66666666666,3.1666666666666665,0,1,0,0,1,0,0,0,0,0,0,0,0,0,60000
24534,24535,5,3.8,6939.999999999999,68800.0,2.8333333333333335,0,1,0,0,1,0,0,0,0,0,0,0,0,0,23000
24535,24536,4,1.0,660.0,68750.0,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,10000
24536,24537,5,,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,64000
24537,24538,5,,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,216000
24538,24539,3,,,120150.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,52000
24539,24540,5,,,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12000
24540,24541,3,5.0,28250.0,82133.33333333333,2.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,13000
24541,24542,4,1.0,1625.0,386383.3333333333,3.6666666666666665,1,0,0,0,0,0,0,0,0,0,1,0,0,0,47000
24542,24543,5,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,26000
24543,24544,4,3.0,17850.0,139366.66666666666,3.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20000
24544,24545,4,22.53333333333333,271366.6666666667,22844700.0,4.166666666666667,0,1,0,0,0,1,0,0,0,0,0,0,0,0,191000
24545,24546,3,5.0,6000.0,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,47000
24546,24547,4,,,114133.33333333333,2.3333333333333335,1,0,0,0,0,0,0,0,0,0,1,0,0,0,28000
24547,24548,3,,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,38000
24548,24549,5,,,196900.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,20000
24549,24550,3,1.3333333333333333,4633.333333333333,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,55000
24550,24551,5,,,18283.333333333332,1.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,13000
24551,24552,3,,,838000.0,4.166666666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,0,59000
24552,24553,3,1.0,10000.0,11300.0,2.6666666666666665,1,0,1,0,0,0,0,0,0,0,0,0,0,0,10000
24553,24554,5,,,26000.0,2.4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,19000
24554,24555,3,1.0,1375.0,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,21000
24555,24556,4,12.0,28383.333333333336,109750.0,3.8333333333333335,0,1,0,0,1,0,0,0,0,0,0,0,0,0,43000
24556,24557,4,1.6666666666666667,12233.333333333334,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,274000
24557,24558,4,5.0,7333.333333333334,1039450.0,3.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,35000
24558,24559,4,1.8,1740.0,1200.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,31000
24559,24560,4,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,34000
24560,24561,5,,,18533.333333333332,3.3333333333333335,0,1,0,0,1,0,0,0,0,0,0,0,0,0,11000
24561,24562,4,,,116283.33333333333,4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,18000
24562,24563,3,1.0,3475.0,200.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16000
24563,24564,4,2.2,5100.0,15281233.333333334,4.166666666666667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,72000
24564,24565,3,3.1666666666666665,6033.333333333333,139100.0,3.8333333333333335,1,0,0,0,0,0,0,0,0,0,1,0,0,0,29000
24565,24566,3,,,33266.666666666664,2.6666666666666665,1,0,0,0,1,0,0,0,0,0,0,0,0,0,79000
24566,24567,3,8.833333333333332,26200.0,307650.0,3.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,79000
24567,24568,3,1.0,15000.0,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,18000
24568,24569,4,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,20000
24569,24570,3,1.0,5000.0,42466.666666666664,3.3333333333333335,0,1,0,0,0,0,0,0,0,0,1,0,0,0,21000
24570,24571,3,,,847366.6666666666,4.166666666666667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,66000
24571,24572,3,26.5,12233.333333333334,86966.66666666667,2.6666666666666665,0,1,0,0,1,0,0,0,0,0,0,0,0,0,24000
24572,24573,3,3.0,2250.0,35066.666666666664,3.3333333333333335,1,0,0,0,0,0,0,0,0,0,1,0,0,0,22000
24573,24574,3,,,598683.3333333334,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,58000
24574,24575,3,,,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,26000
24575,24576,3,,,215583.33333333334,3.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,182000
24576,24577,4,1.6666666666666667,14533.333333333334,181566.66666666666,3.3333333333333335,0,1,0,0,0,0,0,0,0,0,1,0,0,0,86000
24577,24578,3,3.5,4000.0,68066.66666666667,2.8333333333333335,1,0,0,0,1,0,0,0,0,0,0,0,0,0,12000
24578,24579,4,,,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,23000
24579,24580,4,3.0,15175.0,226950.0,2.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,41000
24580,24581,4,1.0,17000.0,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,22000
24581,24582,3,1.6666666666666667,2800.0,145366.66666666666,3.8333333333333335,1,0,0,0,1,0,0,0,0,0,0,0,0,0,49000
24582,24583,5,1.75,4000.0,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,25000
24583,24584,4,,,61466.666666666664,1.6666666666666667,1,0,0,0,0,0,0,0,0,0,1,0,0,0,26000
24584,24585,3,2.8333333333333335,9266.666666666666,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,33000
24585,24586,4,2.2,10180.0,1385783.3333333333,4.166666666666667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,12000
24586,24587,3,1.0,2800.0,3575.0,1.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,19000
24587,24588,4,,,7850.0,2.3333333333333335,0,1,0,0,0,0,0,0,0,0,1,0,0,0,18000
24588,24589,5,2.0,7000.0,63900.0,3.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,16000
24589,24590,4,,,550.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,19000
24590,24591,6,,,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,17000
24591,24592,4,,,82633.33333333333,3.3333333333333335,1,0,0,0,0,0,0,0,0,0,1,0,0,0,24000
24592,24593,4,,,667683.3333333334,4.166666666666667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,23000
24593,24594,3,3.6666666666666665,2516.6666666666665,130000.0,3.8333333333333335,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20000
24594,24595,4,,,144133.33333333334,2.3333333333333335,1,0,0,0,0,0,0,0,0,0,1,0,0,0,21000
24595,24596,3,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,19000
24596,24597,4,,,3226483.3333333335,4.166666666666667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,73000
24597,24598,3,9.166666666666668,25450.0,85250.0,1.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,39000
24598,24599,3,,,25550.0,2.3333333333333335,0,1,0,0,0,0,0,0,0,0,1,0,0,0,29000
24599,24600,4,5.416666666666667,11508.333333333334,249383.33333333334,4.166666666666667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,58000
24600,24601,5,1.0,4375.0,4442050.0,4.166666666666667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,98000
24601,24602,3,1.8,9460.0,303266.6666666667,3.8333333333333335,0,1,0,0,0,0,0,0,0,0,1,0,0,0,26000
24602,24603,3,4.333333333333334,7858.333333333334,402533.3333333333,4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25000
24603,24604,4,,,212733.33333333334,3.6666666666666665,1,0,0,0,0,0,0,0,0,0,1,0,0,0,152000
24604,24605,5,,,450933.3333333333,3.6666666666666665,0,1,0,0,0,0,0,0,0,0,0,0,0,1,23000
24605,24606,3,,,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,47000
24606,24607,6,,,486516.6666666667,3.6666666666666665,0,1,0,0,1,0,0,0,0,0,0,0,0,0,266000
24607,24608,4,,,301316.6666666667,3.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,31000
24608,24609,3,5.833333333333333,6266.666666666666,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,33000
24609,24610,4,1.5,2650.0,5100.0,1.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,13000
24610,24611,4,1.6,4940.0,121260.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,25000
24611,24612,2,,,18566.666666666668,2.6666666666666665,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10000
24612,24613,4,,,180660.0,2.6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,94000
24613,24614,2,,,134816.66666666666,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,15000
24614,24615,4,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,20000
24615,24616,3,,,199883.33333333334,4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,18000
24616,24617,6,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,26000
24617,24618,6,1.25,3325.0,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,17000
24618,24619,3,,,534875.0,2.75,0,1,0,0,0,0,0,0,0,0,1,0,0,0,39000
24619,24620,4,,,33950.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,22000
24620,24621,4,2.1666666666666665,4833.333333333333,66166.66666666667,3.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,38000
24621,24622,4,,,135450.0,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,29000
24622,24623,4,,,35840.0,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,38000
24623,24624,4,,,98750.0,3.1666666666666665,1,0,0,0,0,0,0,0,0,0,1,0,0,0,80000
24624,24625,3,,,287700.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,68000
24625,24626,4,,,211950.0,3.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,29000
24626,24627,6,,,17800.0,1.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,32000
24627,24628,4,,,37283.333333333336,2.6666666666666665,0,1,0,0,0,0,0,0,0,0,1,0,0,0,24000
24628,24629,5,4.0,32280.0,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,32000
24629,24630,4,1.0,2500.0,3269066.6666666665,4.166666666666667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,24000
24630,24631,6,1.3333333333333333,4066.6666666666665,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,150000
24631,24632,4,,,85740.0,2.6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,21000
24632,24633,5,,,619983.3333333334,3.8333333333333335,1,0,0,0,0,0,0,0,0,0,1,0,0,0,225000
24633,24634,5,,,93440.0,3.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,11000
24634,24635,4,1.0,39600.0,227400.0,4.166666666666667,1,0,0,0,0,0,0,0,0,0,1,0,0,0,212000
24635,24636,3,3.5,6733.333333333334,8460.0,1.4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,29000
24636,24637,4,2.2,8000.0,5011516.666666667,4.166666666666667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,44000
24637,24638,4,2.25,26450.0,417433.3333333333,4.166666666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,17000
24638,24639,4,,,49716.666666666664,2.8333333333333335,0,1,0,0,1,0,0,0,0,0,0,0,0,0,32000
24639,24640,3,,,87350.0,3.6666666666666665,1,0,0,0,1,0,0,0,0,0,0,0,0,0,27000
24640,24641,4,,,741250.0,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,60000
24641,24642,3,2.0,5900.0,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,32000
24642,24643,3,,,319033.3333333333,3.3333333333333335,1,0,0,0,1,0,0,0,0,0,0,0,0,0,43000
24643,24644,4,,,88033.33333333333,3.3333333333333335,1,0,0,0,1,0,0,0,0,0,0,0,0,0,21000
24644,24645,4,,,230516.66666666666,3.3333333333333335,0,1,0,0,0,0,0,0,0,0,1,0,0,0,45000
24645,24646,4,,,106516.66666666667,2.6666666666666665,1,0,0,0,0,0,0,0,0,0,1,0,0,0,90000
24646,24647,3,,,98250.0,2.6666666666666665,0,1,0,0,1,0,0,0,0,0,0,0,0,0,22000
24647,24648,3,,,314716.6666666667,4.166666666666667,1,0,0,0,0,0,0,0,0,0,1,0,0,0,33000
24648,24649,5,1.3333333333333333,10200.0,780750.0,3.6666666666666665,0,1,0,0,1,0,0,0,0,0,0,0,0,0,211000
24649,24650,4,,,390975.0,3.75,1,0,0,0,0,0,0,0,0,0,1,0,0,0,40000
24650,24651,6,,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10000
24651,24652,4,,,445133.3333333333,3.3333333333333335,0,1,0,0,1,0,0,0,0,0,0,0,0,0,59000
24652,24653,5,1.0,38500.0,136633.33333333334,3.3333333333333335,1,0,0,0,1,0,0,0,0,0,0,0,0,0,40000
24653,24654,4,,,4578866.666666667,4.166666666666667,1,0,0,0,0,0,0,0,0,0,1,0,0,0,22000
24654,24655,6,1.0,4000.0,24850.0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,39000
24655,24656,3,2.0,4300.0,105400.0,2.6666666666666665,1,0,0,0,1,0,0,0,0,0,0,0,0,0,17000
24656,24657,3,,,898816.6666666666,4.166666666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,0,13000
24657,24658,4,1.0,11000.0,24300.0,3.3333333333333335,0,1,0,0,1,0,0,0,0,0,0,0,0,0,12000
24658,24659,3,,,27666.666666666668,3.1666666666666665,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12000
24659,24660,4,7.966666666666667,4663.333333333332,158150.0,2.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,20000
24660,24661,4,,,60033.333333333336,2.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,239000
24661,24662,5,,,202100.0,3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,31000
24662,24663,4,8.333333333333334,12700.0,26950.0,2.1666666666666665,0,1,0,0,1,0,0,0,0,0,0,0,0,0,60000
24663,24664,4,14.916666666666668,114408.33333333334,1555137366.6666667,4.166666666666667,0,1,0,0,0,1,0,0,0,0,0,0,0,0,47000
24664,24665,5,5.05,5695.0,48920.0,3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,23000
24665,24666,4,12.5,30150.0,51083.333333333336,2.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,21000
24666,24667,3,,,83583.33333333333,3.6666666666666665,1,0,0,0,1,0,0,0,0,0,0,0,0,0,27000
24667,24668,4,,,41033.333333333336,1.6666666666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,0,88000
24668,24669,3,,,100.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,10000
24669,24670,4,1.0,11000.0,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,14000
24670,24671,5,9.666666666666666,13066.666666666666,316180.0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,65000
24671,24672,6,1.6666666666666667,4000.0,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12000
24672,24673,5,,,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,60000
24673,24674,4,,,81716.66666666667,3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,37000
24674,24675,4,2.6,5900.0,100.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,50000
24675,24676,3,,,446333.3333333333,4.166666666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55000
24676,24677,5,15.0,63525.0,299000.0,3.8333333333333335,0,1,0,0,1,0,0,0,0,0,0,0,0,0,172000
24677,24678,3,,,271100.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,28000
24678,24679,4,,,15566.666666666666,2.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,14000
24679,24680,5,,,225466.66666666666,3.6666666666666665,1,0,0,0,0,0,0,0,0,0,1,0,0,0,76000
24680,24681,4,,,3289066.6666666665,4.166666666666667,1,0,0,0,0,0,0,0,0,0,1,0,0,0,28000
24681,24682,4,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,17000
24682,24683,4,8.333333333333334,9500.0,176700.0,3.8333333333333335,0,1,0,0,1,0,0,0,0,0,0,0,0,0,72000
24683,24684,5,,,43616.666666666664,3.1666666666666665,0,1,0,0,1,0,0,0,0,0,0,0,0,0,38000
24684,24685,3,,,94216.66666666667,3.8333333333333335,0,1,0,0,0,0,0,0,1,0,0,0,0,0,38000
24685,24686,4,,,372500.0,4.166666666666667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,29000
24686,24687,4,2.2,660.0,34000.0,1.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,27000
24687,24688,5,5.0,17750.0,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,50000
24688,24689,4,1.0,15000.0,159680.0,3.2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,15000
24689,24690,3,31.833333333333332,11466.666666666666,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,16000
24690,24691,4,5.083333333333333,39525.0,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,120000
24691,24692,5,,,28950.0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,77000
24692,24693,3,6.25,44550.0,476383.3333333333,3.8333333333333335,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25000
24693,24694,3,4.833333333333333,6266.666666666666,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,16000
24694,24695,3,1.2,32499.999999999996,903383.3333333334,3.8333333333333335,1,0,0,0,1,0,0,0,0,0,0,0,0,0,194000
24695,24696,4,1.75,3675.0,525516.6666666666,3.8333333333333335,1,0,0,0,0,0,0,0,0,0,0,0,1,0,97000
24696,24697,6,,,2076533.3333333333,4.166666666666667,1,0,0,0,0,0,0,0,0,0,1,0,0,0,27000
24697,24698,4,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,36000
24698,24699,6,,,50216.666666666664,3.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,42000
24699,24700,5,,,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,134000
24700,24701,3,1.2,3040.0,15250.0,2.6666666666666665,1,0,0,0,1,0,0,0,0,0,0,0,0,0,44000
24701,24702,4,12.666666666666666,68649.99999999999,379833.3333333333,3.8333333333333335,0,1,0,0,1,0,0,0,0,0,0,0,0,0,95000
24702,24703,5,,,435533.3333333333,3.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,34000
24703,24704,3,,,217480.0,3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,18000
24704,24705,5,2.6,2740.0,82160.0,2.6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,37000
24705,24706,3,1.0,5666.666666666667,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,21000
24706,24707,3,1.8333333333333333,2733.3333333333335,280783.3333333333,4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,33000
24707,24708,5,,,13216.666666666666,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,17000
24708,24709,3,3.0,16750.0,100083.33333333333,3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,38000
24709,24710,4,,,564516.6666666666,4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,36000
24710,24711,3,,,80933.33333333333,3.3333333333333335,1,0,0,0,1,0,0,0,0,0,0,0,0,0,121000
24711,24712,5,1.0,20000.0,231950.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,19000
24712,24713,3,1.0,8000.0,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,14000
24713,24714,3,,,1630500.0,4.166666666666667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,36000
24714,24715,4,2.3333333333333335,5816.666666666667,113383.33333333333,3.6666666666666665,1,0,0,0,0,0,0,0,0,0,1,0,0,0,60000
24715,24716,4,2.0,4000.0,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,65000
24716,24717,3,,,304416.6666666667,4.166666666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,0,44000
24717,24718,3,1.6666666666666667,2433.3333333333335,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12000
24718,24719,4,4.333333333333334,8050.0,223600.0,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,21000
24719,24720,3,2.6,3240.0,68466.66666666667,3.1666666666666665,1,0,0,0,0,0,0,0,0,0,1,0,0,0,31000
24720,24721,4,8.666666666666666,32316.666666666664,505566.6666666667,3.8333333333333335,1,0,0,0,0,0,0,0,0,0,1,0,0,0,39000
24721,24722,4,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,20000
24722,24723,2,1.0,8000.0,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,14000
24723,24724,5,2.6,7380.000000000001,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,35000
24724,24725,5,1.8333333333333333,7133.333333333333,109283.33333333333,4.166666666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,0,168000
24725,24726,6,3.0,2900.0,74960.0,2.2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,30000
24726,24727,4,,,717183.3333333334,4.166666666666667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,22000
24727,24728,5,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,24000
24728,24729,3,2.6666666666666665,8033.333333333333,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,17000
24729,24730,4,,,337500.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,20000
24730,24731,4,6.0,5480.0,873083.3333333334,4.166666666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,0,49000
24731,24732,5,2.0,45600.0,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,27000
24732,24733,3,5.333333333333333,7516.666666666666,290300.0,3.3333333333333335,1,0,0,0,0,0,0,0,0,0,1,0,0,0,160000
24733,24734,3,,,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,23000
24734,24735,4,1.0,10000.0,32700.0,2.8333333333333335,1,0,0,0,0,0,0,0,0,0,1,0,0,0,30000
24735,24736,6,,,917783.3333333334,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,136000
24736,24737,3,,,133266.66666666666,3.1666666666666665,0,1,0,0,1,0,0,0,0,0,0,0,0,0,29000
24737,24738,3,,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,15000
24738,24739,4,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,72000
24739,24740,3,20.5,18400.0,159850.0,3.3333333333333335,1,0,0,0,0,0,0,0,0,0,1,0,0,0,87000
24740,24741,3,4.0,9833.333333333334,11100.0,2.1666666666666665,0,1,0,0,0,0,0,0,0,0,1,0,0,0,22000
24741,24742,4,8.133333333333333,12130.0,177783.33333333334,3.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,24000
24742,24743,3,,,84366.66666666667,3.3333333333333335,0,1,0,0,1,0,0,0,0,0,0,0,0,0,20000
24743,24744,4,8.5,59916.666666666664,1938350.0,4.166666666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,23000
24744,24745,4,,,455466.6666666667,3.8333333333333335,1,0,0,0,0,0,0,0,0,0,1,0,0,0,75000
24745,24746,4,1.8,1640.0,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,63000
24746,24747,3,,,139583.33333333334,3.3333333333333335,0,1,0,0,1,0,0,0,0,0,0,0,0,0,20000
24747,24748,3,5.75,14925.0,208400.0,3.6666666666666665,0,1,0,0,0,0,0,0,0,0,1,0,0,0,26000
24748,24749,4,9.0,375750.0,2133416.6666666665,4.166666666666667,0,1,0,0,0,1,0,0,0,0,0,0,0,0,62000
24749,24750,4,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,48000
24750,24751,3,2.8,13640.0,1606383.3333333333,4.166666666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,38000
24751,24752,4,,,355766.6666666667,2.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,57000
24752,24753,3,2.0,22550.0,426750.0,3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20000
24753,24754,3,,,70800.0,2.8333333333333335,1,0,0,0,1,0,0,0,0,0,0,0,0,0,22000
24754,24755,4,,,234483.33333333334,3.8333333333333335,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15000
24755,24756,3,1.0,12500.0,62050.0,3.8333333333333335,1,0,0,0,0,0,0,0,0,0,1,0,0,0,35000
24756,24757,5,,,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,188000
24757,24758,4,,,80550.0,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,30000
24758,24759,3,,,615116.6666666666,4.166666666666667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,25000
24759,24760,4,5.45,7925.0,48066.666666666664,2.3333333333333335,1,0,0,0,0,0,0,0,0,0,1,0,0,0,54000
24760,24761,4,4.666666666666667,3266.666666666667,59133.333333333336,3.1666666666666665,0,1,0,0,0,0,0,0,0,0,1,0,0,0,35000
24761,24762,4,,,59266.666666666664,2.6666666666666665,1,0,0,0,0,0,0,0,0,0,1,0,0,0,20000
